Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3906,CA-2025-472283,2025-10-26,2025-10-27,Same Day,CUST-00178,Lisa Thomas,Home Office,United States,Indianapolis,Indiana,75040,Central,TEC-CO-10000007,Technology,Copiers,Copier Model-G7,1421.18,1,0.0,792.71
3907,CA-2025-322882,2025-03-06,2025-03-10,Second Class,CUST-00112,Betty Jackson,Corporate,United States,New York,New York,92359,East,OFF-BI-10000006,Office Supplies,Binders,Binder Model-F6,475.79,7,0.0,288.26
3908,CA-2026-600661,2026-03-26,2026-03-31,Second Class,CUST-00282,Robert Ramirez,Consumer,United States,Columbus,Ohio,16082,Central,OFF-ST-10000005,Office Supplies,Storage,Storage Model-E5,372.7,5,0.0,136.35
3909,CA-2025-886293,2025-05-07,2025-05-08,Same Day,CUST-00088,Joseph Rodriguez,Home Office,United States,Boston,Massachusetts,69019,East,TEC-CO-10000007,Technology,Copiers,Copier Model-G7,1065.75,1,0.2,472.87
3910,CA-2024-664372,2024-01-19,2024-01-22,First Class,CUST-00138,Anthony Lee,Corporate,United States,Charlotte,North Carolina,90963,South,OFF-AP-10000013,Office Supplies,Appliances,Appliance Model-M13,589.5,10,0.0,115.27
3911,CA-2024-676270,2024-11-24,2024-11-27,First Class,CUST-00033,Gary Detector,Home Office,United States,Richmond,Virginia,92566,South,FUR-TA-10000011,Furniture,Tables,Table Model-K11,2344.5,5,0.0,101.67
3912,CA-2024-292669,2024-10-02,2024-10-08,Standard Class,CUST-00122,James Lee,Consumer,United States,Columbus,Ohio,98226,Central,OFF-BI-10000015,Office Supplies,Binders,Binder Model-O15,110.52,6,0.0,57.44
3913,CA-2024-592987,2024-01-04,2024-01-07,First Class,CUST-00006,Harold Pawlan,Consumer,United States,Atlanta,Georgia,11292,South,OFF-ST-10000011,Office Supplies,Storage,Storage Model-K11,807.04,8,0.0,323.52
3914,CA-2024-622169,2024-05-13,2024-05-19,Standard Class,CUST-00306,Barbara Anderson,Corporate,United States,Phoenix,Arizona,60996,West,OFF-LA-10000012,Office Supplies,Labels,Label Model-L12,85.68,9,0.0,52.78
3915,CA-2024-544249,2024-03-02,2024-03-07,Second Class,CUST-00246,Patricia Johnson,Home Office,United States,Atlanta,Georgia,94556,South,TEC-PH-10000012,Technology,Phones,Phone Model-L12,2470.16,7,0.2,870.31
3916,CA-2026-772582,2026-04-10,2026-04-11,Same Day,CUST-00274,Betty Hernandez,Consumer,United States,Phoenix,Arizona,67039,West,OFF-ST-10000010,Office Supplies,Storage,Storage Model-J10,887.65,5,0.0,368.83
3917,CA-2026-517441,2026-02-27,2026-03-06,Standard Class,CUST-00096,Margaret Hernandez,Corporate,United States,Salt Lake City,Utah,57232,West,FUR-BO-10000012,Furniture,Bookcases,Bookcase Model-L12,762.32,8,0.0,30.58
3918,CA-2026-691660,2026-12-08,2026-12-12,Second Class,CUST-00202,John Williams,Home Office,United States,Milwaukee,Wisconsin,78878,Central,OFF-AP-10000006,Office Supplies,Appliances,Appliance Model-F6,543.3,8,0.2,49.78
3919,CA-2024-459774,2024-03-07,2024-03-11,Second Class,CUST-00049,Alan Barnes,Corporate,United States,Indianapolis,Indiana,53735,Central,FUR-BO-10000006,Furniture,Bookcases,Bookcase Model-F6,2485.76,8,0.0,421.44
3920,CA-2025-634380,2025-11-04,2025-11-08,Second Class,CUST-00260,David Robinson,Corporate,United States,Boston,Massachusetts,65979,East,OFF-PA-10000007,Office Supplies,Paper,Paper Model-G7,31.2,1,0.0,18.28
3921,CA-2024-707667,2024-12-22,2024-12-23,Same Day,CUST-00005,Irene Madden,Consumer,United States,Philadelphia,Pennsylvania,38279,East,OFF-SU-10000014,Office Supplies,Supplies,Supplie Model-N14,432.5,5,0.0,135.5
3922,CA-2024-194672,2024-12-10,2024-12-12,First Class,CUST-00045,Maria Eirich,Consumer,United States,Indianapolis,Indiana,33014,Central,OFF-SU-10000015,Office Supplies,Supplies,Supplie Model-O15,721.8,10,0.1,190.6
3923,CA-2025-415125,2025-12-14,2025-12-19,Second Class,CUST-00276,Mary Jackson,Corporate,United States,Henderson,Kentucky,90369,South,FUR-FU-10000001,Furniture,Furnishings,Furnishing Model-A1,68.94,3,0.0,19.47
3924,CA-2025-375951,2025-03-06,2025-03-07,Same Day,CUST-00076,Susan Lopez,Consumer,United States,New York,New York,81093,East,FUR-FU-10000010,Furniture,Furnishings,Furnishing Model-J10,708.6,10,0.0,279.3
3925,CA-2025-690225,2025-03-21,2025-03-26,Second Class,CUST-00128,Joseph Martin,Corporate,United States,New York,New York,95658,East,FUR-FU-10000008,Furniture,Furnishings,Furnishing Model-H8,52.08,4,0.0,6.04
3926,CA-2026-967268,2026-04-13,2026-04-14,Same Day,CUST-00138,Anthony Lee,Corporate,United States,Columbus,Ohio,99125,Central,OFF-EN-10000006,Office Supplies,Envelopes,Envelope Model-F6,42.32,5,0.6,3.08
3927,CA-2024-655641,2024-07-12,2024-07-14,First Class,CUST-00318,Donald Williams,Consumer,United States,Detroit,Michigan,98596,Central,OFF-SU-10000011,Office Supplies,Supplies,Supplie Model-K11,448.3,5,0.0,154.32
3928,CA-2025-110201,2025-05-27,2025-05-29,First Class,CUST-00192,Susan Anderson,Home Office,United States,Chicago,Illinois,50172,Central,OFF-PA-10000011,Office Supplies,Paper,Paper Model-K11,190.3,6,0.1,104.3
3929,CA-2026-953563,2026-04-15,2026-04-17,First Class,CUST-00178,Lisa Thomas,Home Office,United States,Chicago,Illinois,99624,Central,TEC-AC-10000008,Technology,Accessories,Accessorie Model-H8,242.48,8,0.0,101.36
3930,CA-2024-391421,2024-03-17,2024-03-20,First Class,CUST-00011,Ken Lonsdale,Home Office,United States,Charlotte,North Carolina,35934,South,FUR-FU-10000011,Furniture,Furnishings,Furnishing Model-K11,567.0,10,0.0,233.5
3931,CA-2026-899325,2026-06-01,2026-06-07,Standard Class,CUST-00106,Thomas Jones,Corporate,United States,Salt Lake City,Utah,71060,West,FUR-FU-10000007,Furniture,Furnishings,Furnishing Model-G7,480.6,9,0.0,204.3
3932,CA-2025-563935,2025-12-25,2025-12-27,First Class,CUST-00324,Matthew Martinez,Home Office,United States,Henderson,Kentucky,20388,South,TEC-AC-10000011,Technology,Accessories,Accessorie Model-K11,380.61,9,0.0,173.34
3933,CA-2024-497829,2024-06-18,2024-06-22,Second Class,CUST-00080,Ashley Perez,Home Office,United States,Indianapolis,Indiana,60272,Central,TEC-MA-10000011,Technology,Machines,Machine Model-K11,653.26,1,0.2,51.65
3934,CA-2025-609688,2025-12-22,2025-12-29,Standard Class,CUST-00042,Nora Pelletier,Consumer,United States,Indianapolis,Indiana,59925,Central,OFF-AR-10000006,Office Supplies,Art,Art Model-F6,52.88,5,0.2,18.44
3935,CA-2024-694310,2024-11-05,2024-11-06,Same Day,CUST-00096,Margaret Hernandez,Corporate,United States,Boston,Massachusetts,20157,East,OFF-SU-10000001,Office Supplies,Supplies,Supplie Model-A1,724.96,8,0.0,229.98
3936,CA-2024-654810,2024-12-08,2024-12-15,Standard Class,CUST-00302,Elizabeth Rodriguez,Corporate,United States,Phoenix,Arizona,17370,West,TEC-PH-10000014,Technology,Phones,Phone Model-N14,5885.04,7,0.0,2897.72
3937,CA-2024-793865,2024-04-12,2024-04-16,Second Class,CUST-00062,Christopher Miller,Home Office,United States,Charlotte,North Carolina,13927,South,FUR-CH-10000006,Furniture,Chairs,Chair Model-F6,1528.09,6,0.1,304.47
3938,CA-2024-600327,2024-11-24,2024-11-27,First Class,CUST-00210,Charles Davis,Corporate,United States,Charlotte,North Carolina,61860,South,OFF-EN-10000009,Office Supplies,Envelopes,Envelope Model-I9,52.16,2,0.0,34.51
3939,CA-2024-572919,2024-02-28,2024-03-05,Standard Class,CUST-00306,Barbara Anderson,Corporate,United States,Newark,New Jersey,70446,East,OFF-AP-10000011,Office Supplies,Appliances,Appliance Model-K11,383.62,2,0.0,148.63
3940,CA-2025-347514,2025-01-03,2025-01-04,Same Day,CUST-00204,Daniel Johnson,Consumer,United States,Los Angeles,California,34233,West,TEC-PH-10000002,Technology,Phones,Phone Model-B2,1317.02,8,0.1,489.34
3941,CA-2026-533828,2026-05-03,2026-05-10,Standard Class,CUST-00274,Betty Hernandez,Consumer,United States,New York,New York,10746,East,FUR-CH-10000011,Furniture,Chairs,Chair Model-K11,1571.05,5,0.0,469.87
3942,CA-2024-383035,2024-11-30,2024-12-07,Standard Class,CUST-00040,Sandra Lemoine,Corporate,United States,Miami,Florida,10011,South,OFF-EN-10000002,Office Supplies,Envelopes,Envelope Model-B2,62.37,9,0.0,36.46
3943,CA-2026-975078,2026-05-16,2026-05-20,Second Class,CUST-00156,Susan Harris,Consumer,United States,Philadelphia,Pennsylvania,95239,East,OFF-AR-10000006,Office Supplies,Art,Art Model-F6,173.92,5,0.2,76.96
3944,CA-2024-173455,2024-10-10,2024-10-11,Same Day,CUST-00016,Valerie Mitchum,Consumer,United States,New York,New York,49692,East,OFF-AR-10000012,Office Supplies,Art,Art Model-L12,44.22,6,0.0,8.53
3945,CA-2025-836921,2025-12-20,2025-12-27,Standard Class,CUST-00270,William Johnson,Home Office,United States,Houston,Texas,29805,Central,OFF-FA-10000004,Office Supplies,Fasteners,Fastener Model-D4,26.76,4,0.0,15.53
3946,CA-2026-494289,2026-06-02,2026-06-09,Standard Class,CUST-00202,John Williams,Home Office,United States,Indianapolis,Indiana,67281,Central,OFF-EN-10000002,Office Supplies,Envelopes,Envelope Model-B2,29.95,6,0.2,13.92
3947,CA-2024-505578,2024-06-02,2024-06-05,First Class,CUST-00002,Sean O'Donnell,Consumer,United States,Atlanta,Georgia,33522,South,OFF-AR-10000005,Office Supplies,Art,Art Model-E5,115.15,5,0.0,59.09
3948,CA-2025-267101,2025-08-27,2025-09-02,Standard Class,CUST-00332,Patricia Lewis,Consumer,United States,Houston,Texas,74490,Central,OFF-AR-10000012,Office Supplies,Art,Art Model-L12,86.74,2,0.0,48.84
3949,CA-2025-179312,2025-05-25,2025-05-26,Same Day,CUST-00029,Joe Elijah,Home Office,United States,Henderson,Kentucky,83148,South,TEC-CO-10000002,Technology,Copiers,Copier Model-B2,7985.94,7,0.1,4016.63
3950,CA-2025-499944,2025-08-04,2025-08-11,Standard Class,CUST-00118,Charles Thomas,Consumer,United States,Richmond,Virginia,15510,South,OFF-LA-10000008,Office Supplies,Labels,Label Model-H8,47.36,8,0.0,26.75
3951,CA-2026-754448,2026-05-20,2026-05-21,Same Day,CUST-00084,Jennifer Moore,Home Office,United States,Nashville,Tennessee,47970,South,FUR-CH-10000009,Furniture,Chairs,Chair Model-I9,2054.6,5,0.0,569.11
3952,CA-2024-167945,2024-09-23,2024-09-29,Standard Class,CUST-00156,Susan Harris,Consumer,United States,Milwaukee,Wisconsin,12461,Central,OFF-LA-10000001,Office Supplies,Labels,Label Model-A1,86.34,6,0.0,55.64
3953,CA-2024-565824,2024-12-02,2024-12-04,First Class,CUST-00174,Mark Williams,Home Office,United States,Chicago,Illinois,63832,Central,OFF-FA-10000011,Office Supplies,Fasteners,Fastener Model-K11,45.3,10,0.0,21.71
3954,CA-2024-566915,2024-02-14,2024-02-17,First Class,CUST-00016,Valerie Mitchum,Consumer,United States,Milwaukee,Wisconsin,83851,Central,OFF-ST-10000006,Office Supplies,Storage,Storage Model-F6,498.96,5,0.1,171.76
3955,CA-2025-704799,2025-01-26,2025-01-27,Same Day,CUST-00174,Mark Williams,Home Office,United States,New York,New York,66252,East,OFF-LA-10000002,Office Supplies,Labels,Label Model-B2,15.16,5,0.2,1.97
3956,CA-2025-581285,2025-11-20,2025-11-26,Standard Class,CUST-00282,Robert Ramirez,Consumer,United States,Columbus,Ohio,63885,Central,OFF-SU-10000009,Office Supplies,Supplies,Supplie Model-I9,15.54,1,0.2,-0.12
3957,CA-2026-844865,2026-11-01,2026-11-08,Standard Class,CUST-00202,John Williams,Home Office,United States,Houston,Texas,20528,Central,OFF-ST-10000012,Office Supplies,Storage,Storage Model-L12,1086.14,8,0.2,343.3
3958,CA-2026-480202,2026-01-30,2026-01-31,Same Day,CUST-00001,Darrin Van Huff,Consumer,United States,Columbus,Ohio,82561,Central,OFF-AP-10000005,Office Supplies,Appliances,Appliance Model-E5,473.75,5,0.0,100.69
3959,CA-2025-733457,2025-04-12,2025-04-17,Second Class,CUST-00270,William Johnson,Home Office,United States,Columbus,Ohio,73205,Central,TEC-AC-10000010,Technology,Accessories,Accessorie Model-J10,145.32,7,0.2,35.58
3960,CA-2026-216124,2026-11-18,2026-11-25,Standard Class,CUST-00068,Robert Ramirez,Consumer,United States,Henderson,Kentucky,25377,South,OFF-AP-10000007,Office Supplies,Appliances,Appliance Model-G7,1013.3,10,0.0,335.98
3961,CA-2025-394008,2025-11-24,2025-11-27,First Class,CUST-00268,James Miller,Corporate,United States,Indianapolis,Indiana,39104,Central,FUR-TA-10000006,Furniture,Tables,Table Model-F6,3398.72,8,0.0,109.81
3962,CA-2026-821497,2026-03-14,2026-03-19,Second Class,CUST-00296,Christopher Taylor,Corporate,United States,Philadelphia,Pennsylvania,15890,East,OFF-AR-10000014,Office Supplies,Art,Art Model-N14,158.45,5,0.0,85.07
3963,CA-2025-936341,2025-04-21,2025-04-28,Standard Class,CUST-00150,Sandra Lee,Corporate,United States,New York,New York,33116,East,OFF-ST-10000007,Office Supplies,Storage,Storage Model-G7,956.16,6,0.0,430.08
3964,CA-2024-140354,2024-11-14,2024-11-15,Same Day,CUST-00330,Barbara Robinson,Home Office,United States,Baltimore,Maryland,80741,East,FUR-BO-10000010,Furniture,Bookcases,Bookcase Model-J10,961.2,8,0.0,-59.7
3965,CA-2026-453423,2026-12-28,2027-01-03,Standard Class,CUST-00043,Kelly Andreada,Corporate,United States,Newark,New Jersey,95691,East,OFF-BI-10000012,Office Supplies,Binders,Binder Model-L12,371.39,8,0.2,189.71
3966,CA-2025-533429,2025-09-25,2025-09-30,Second Class,CUST-00027,Georgia Nesselrode,Home Office,United States,Miami,Florida,61304,South,OFF-EN-10000008,Office Supplies,Envelopes,Envelope Model-H8,54.96,2,0.0,36.47
3967,CA-2024-355296,2024-06-04,2024-06-08,Second Class,CUST-00126,Nancy Williams,Corporate,United States,Milwaukee,Wisconsin,35278,Central,OFF-BI-10000009,Office Supplies,Binders,Binder Model-I9,55.01,1,0.2,27.94
3968,CA-2026-944179,2026-06-01,2026-06-05,Second Class,CUST-00048,Dorothy Wardle,Corporate,United States,Los Angeles,California,91111,West,FUR-FU-10000008,Furniture,Furnishings,Furnishing Model-H8,147.8,5,0.0,48.9
3969,CA-2025-962303,2025-07-16,2025-07-17,Same Day,CUST-00148,Charles Robinson,Consumer,United States,Miami,Florida,90285,South,OFF-EN-10000008,Office Supplies,Envelopes,Envelope Model-H8,151.84,8,0.0,94.29
3970,CA-2025-770797,2025-10-27,2025-10-31,Second Class,CUST-00024,David Kendrick,Home Office,United States,Salt Lake City,Utah,47684,West,TEC-MA-10000004,Technology,Machines,Machine Model-D4,317.26,1,0.0,65.18
3971,CA-2024-891933,2024-01-05,2024-01-08,First Class,CUST-00226,Jessica Wilson,Corporate,United States,Henderson,Kentucky,47643,South,TEC-PH-10000015,Technology,Phones,Phone Model-O15,3472.48,4,0.0,1704.24
3972,CA-2026-849279,2026-04-08,2026-04-10,First Class,CUST-00006,Harold Pawlan,Consumer,United States,Boston,Massachusetts,66438,East,FUR-CH-10000001,Furniture,Chairs,Chair Model-A1,840.36,6,0.0,174.13
3973,CA-2025-398454,2025-12-29,2025-12-30,Same Day,CUST-00146,David Taylor,Consumer,United States,Henderson,Kentucky,99553,South,OFF-AP-10000003,Office Supplies,Appliances,Appliance Model-C3,1675.8,10,0.0,529.11
3974,CA-2024-232632,2024-10-16,2024-10-21,Second Class,CUST-00013,Emily Burns,Consumer,United States,Nashville,Tennessee,82672,South,TEC-CO-10000001,Technology,Copiers,Copier Model-A1,3334.2,5,0.0,1800.52
3975,CA-2025-436217,2025-05-15,2025-05-20,Second Class,CUST-00006,Harold Pawlan,Consumer,United States,Phoenix,Arizona,65764,West,OFF-AP-10000008,Office Supplies,Appliances,Appliance Model-H8,511.49,4,0.1,138.91
3976,CA-2025-100249,2025-10-07,2025-10-14,Standard Class,CUST-00030,Patrick O'Donnell,Corporate,United States,Richmond,Virginia,53044,South,OFF-AR-10000002,Office Supplies,Art,Art Model-B2,240.3,9,0.0,129.78
3977,CA-2025-566000,2025-07-08,2025-07-12,Second Class,CUST-00106,Thomas Jones,Corporate,United States,Wilmington,Delaware,30960,East,OFF-FA-10000011,Office Supplies,Fasteners,Fastener Model-K11,19.8,6,0.0,7.86
3978,CA-2024-487757,2024-06-16,2024-06-18,First Class,CUST-00047,Gary Mitchum,Consumer,United States,Boston,Massachusetts,28354,East,TEC-PH-10000007,Technology,Phones,Phone Model-G7,1058.0,2,0.0,513.0
3979,CA-2024-228015,2024-12-06,2024-12-09,First Class,CUST-00188,William Thompson,Corporate,United States,New York,New York,67372,East,OFF-LA-10000007,Office Supplies,Labels,Label Model-G7,65.9,6,0.2,35.19
3980,CA-2024-197085,2024-08-01,2024-08-06,Second Class,CUST-00332,Patricia Lewis,Consumer,United States,Baltimore,Maryland,93244,East,OFF-AP-10000009,Office Supplies,Appliances,Appliance Model-I9,71.95,1,0.0,17.38
3981,CA-2026-491833,2026-04-21,2026-04-23,First Class,CUST-00005,Irene Madden,Consumer,United States,Wilmington,Delaware,43854,East,OFF-PA-10000012,Office Supplies,Paper,Paper Model-L12,279.4,5,0.0,171.61
3982,CA-2024-689043,2024-03-10,2024-03-15,Second Class,CUST-00258,Joseph Smith,Corporate,United States,Seattle,Washington,30188,West,OFF-FA-10000002,Office Supplies,Fasteners,Fastener Model-B2,53.6,10,0.2,23.5
3983,CA-2025-807144,2025-08-08,2025-08-13,Second Class,CUST-00084,Jennifer Moore,Home Office,United States,Chicago,Illinois,76968,Central,OFF-EN-10000015,Office Supplies,Envelopes,Envelope Model-O15,93.35,4,0.1,58.23
3984,CA-2025-416323,2025-11-20,2025-11-21,Same Day,CUST-00142,Jennifer Anderson,Consumer,United States,Boston,Massachusetts,64103,East,FUR-TA-10000006,Furniture,Tables,Table Model-F6,333.96,1,0.2,-95.87
3985,CA-2026-661200,2026-04-29,2026-04-30,Same Day,CUST-00054,Patricia Robinson,Corporate,United States,Chicago,Illinois,89920,Central,TEC-CO-10000007,Technology,Copiers,Copier Model-G7,1162.85,2,0.2,461.43
3986,CA-2026-827021,2026-11-29,2026-12-03,Second Class,CUST-00148,Charles Robinson,Consumer,United States,Atlanta,Georgia,66449,South,OFF-AR-10000002,Office Supplies,Art,Art Model-B2,100.38,7,0.0,46.23
3987,CA-2024-214151,2024-12-29,2025-01-04,Standard Class,CUST-00110,Karen Moore,Corporate,United States,Charlotte,North Carolina,65143,South,OFF-LA-10000007,Office Supplies,Labels,Label Model-G7,93.55,6,0.2,53.67
3988,CA-2024-918996,2024-10-27,2024-10-29,First Class,CUST-00284,Robert Martin,Consumer,United States,Baltimore,Maryland,68687,East,OFF-PA-10000009,Office Supplies,Paper,Paper Model-I9,282.24,8,0.0,167.46
3989,CA-2024-895765,2024-11-05,2024-11-07,First Class,CUST-00002,Sean O'Donnell,Consumer,United States,Atlanta,Georgia,37550,South,OFF-AP-10000002,Office Supplies,Appliances,Appliance Model-B2,2279.07,9,0.0,890.58
3990,CA-2024-371062,2024-12-01,2024-12-08,Standard Class,CUST-00037,Guy Armstrong,Home Office,United States,Miami,Florida,90030,South,OFF-SU-10000006,Office Supplies,Supplies,Supplie Model-F6,222.69,3,0.0,77.08
3991,CA-2024-784004,2024-12-08,2024-12-15,Standard Class,CUST-00228,Sandra White,Consumer,United States,Columbus,Ohio,66195,Central,OFF-FA-10000012,Office Supplies,Fasteners,Fastener Model-L12,5.24,1,0.0,2.87
3992,CA-2024-312375,2024-06-05,2024-06-11,Standard Class,CUST-00041,Arianne Shilo,Consumer,United States,Detroit,Michigan,72473,Central,OFF-SU-10000008,Office Supplies,Supplies,Supplie Model-H8,388.92,7,0.0,127.57
3993,CA-2025-254385,2025-02-27,2025-03-02,First Class,CUST-00054,Patricia Robinson,Corporate,United States,Chicago,Illinois,79457,Central,FUR-BO-10000015,Furniture,Bookcases,Bookcase Model-O15,2768.85,9,0.0,467.21
3994,CA-2024-761551,2024-11-19,2024-11-23,Second Class,CUST-00007,Pete Kriz,Consumer,United States,Baltimore,Maryland,86125,East,OFF-LA-10000004,Office Supplies,Labels,Label Model-D4,47.2,8,0.0,25.04
3995,CA-2025-523378,2025-12-04,2025-12-05,Same Day,CUST-00218,Christopher Thomas,Consumer,United States,Chicago,Illinois,23672,Central,FUR-BO-10000001,Furniture,Bookcases,Bookcase Model-A1,1624.91,7,0.0,143.73
3996,CA-2025-994979,2025-04-16,2025-04-22,Standard Class,CUST-00044,Zack Olson,Consumer,United States,Wilmington,Delaware,81361,East,TEC-PH-10000003,Technology,Phones,Phone Model-C3,447.34,1,0.2,161.35
3997,CA-2026-495766,2026-03-22,2026-03-27,Second Class,CUST-00016,Valerie Mitchum,Consumer,United States,Phoenix,Arizona,87069,West,FUR-BO-10000013,Furniture,Bookcases,Bookcase Model-M13,344.67,3,0.3,-99.62
3998,CA-2024-733868,2024-11-26,2024-11-27,Same Day,CUST-00166,Donald Clark,Corporate,United States,Newark,New Jersey,68928,East,OFF-PA-10000003,Office Supplies,Paper,Paper Model-C3,49.52,5,0.2,12.86
3999,CA-2025-462540,2025-11-02,2025-11-07,Second Class,CUST-00015,Tracy Blumstein,Corporate,United States,Portland,Oregon,83238,West,OFF-SU-10000006,Office Supplies,Supplies,Supplie Model-F6,93.51,9,0.0,-7.6
4000,CA-2026-659922,2026-06-25,2026-06-28,First Class,CUST-00220,Margaret Thomas,Corporate,United States,Indianapolis,Indiana,85171,Central,FUR-BO-10000012,Furniture,Bookcases,Bookcase Model-L12,1674.55,5,0.0,293.64
4001,CA-2024-291677,2024-12-29,2025-01-05,Standard Class,CUST-00112,Betty Jackson,Corporate,United States,Milwaukee,Wisconsin,70013,Central,TEC-MA-10000010,Technology,Machines,Machine Model-J10,2808.69,3,0.0,770.61
4002,CA-2024-599683,2024-11-14,2024-11-20,Standard Class,CUST-00166,Donald Clark,Corporate,United States,Detroit,Michigan,17354,Central,OFF-AR-10000007,Office Supplies,Art,Art Model-G7,464.9,10,0.0,262.94
4003,CA-2025-281380,2025-10-12,2025-10-14,First Class,CUST-00276,Mary Jackson,Corporate,United States,Baltimore,Maryland,75365,East,OFF-SU-10000006,Office Supplies,Supplies,Supplie Model-F6,240.08,4,0.0,76.03
4004,CA-2025-401288,2025-10-19,2025-10-25,Standard Class,CUST-00072,David Anderson,Home Office,United States,Houston,Texas,26609,Central,OFF-EN-10000003,Office Supplies,Envelopes,Envelope Model-C3,168.26,9,0.2,97.96
4005,CA-2024-225243,2024-03-23,2024-03-26,First Class,CUST-00198,John Jackson,Home Office,United States,Philadelphia,Pennsylvania,92803,East,OFF-SU-10000008,Office Supplies,Supplies,Supplie Model-H8,59.47,2,0.4,-10.0
4006,CA-2026-620912,2026-05-10,2026-05-13,First Class,CUST-00148,Charles Robinson,Consumer,United States,Portland,Oregon,72976,West,OFF-PA-10000003,Office Supplies,Paper,Paper Model-C3,171.59,5,0.1,94.86
4007,CA-2025-964984,2025-11-24,2025-12-01,Standard Class,CUST-00009,Ola Baker,Consumer,United States,Nashville,Tennessee,90826,South,OFF-FA-10000003,Office Supplies,Fasteners,Fastener Model-C3,16.13,3,0.2,7.68
4008,CA-2024-570832,2024-01-15,2024-01-19,Second Class,CUST-00216,Ashley Lewis,Home Office,United States,Nashville,Tennessee,62556,South,OFF-AP-10000005,Office Supplies,Appliances,Appliance Model-E5,548.44,2,0.0,216.8
4009,CA-2024-459603,2024-10-28,2024-11-01,Second Class,CUST-00035,Harry Marie,Consumer,United States,Baltimore,Maryland,90538,East,OFF-ST-10000014,Office Supplies,Storage,Storage Model-N14,644.64,6,0.0,262.32
4010,CA-2025-739770,2025-12-22,2025-12-29,Standard Class,CUST-00102,Richard Miller,Home Office,United States,Portland,Oregon,53791,West,OFF-LA-10000009,Office Supplies,Labels,Label Model-I9,140.91,7,0.0,93.04
4011,CA-2024-124611,2024-07-01,2024-07-02,Same Day,CUST-00186,Anthony White,Home Office,United States,Seattle,Washington,65053,West,OFF-FA-10000001,Office Supplies,Fasteners,Fastener Model-A1,9.62,1,0.0,5.23
4012,CA-2024-348089,2024-04-11,2024-04-18,Standard Class,CUST-00082,Robert Martin,Home Office,United States,Philadelphia,Pennsylvania,77733,East,FUR-FU-10000012,Furniture,Furnishings,Furnishing Model-L12,139.7,4,0.4,7.28
4013,CA-2025-625329,2025-11-27,2025-12-02,Second Class,CUST-00290,Elizabeth Jackson,Home Office,United States,Chicago,Illinois,30333,Central,OFF-BI-10000002,Office Supplies,Binders,Binder Model-B2,262.3,5,0.0,155.49
4014,CA-2026-686741,2026-01-27,2026-02-01,Second Class,CUST-00160,Ashley Smith,Home Office,United States,Houston,Texas,17916,Central,FUR-TA-10000014,Furniture,Tables,Table Model-N14,1844.45,6,0.2,-415.28
4015,CA-2024-132982,2024-11-23,2024-11-26,First Class,CUST-00344,Sandra Rodriguez,Home Office,United States,Phoenix,Arizona,29091,West,OFF-FA-10000004,Office Supplies,Fasteners,Fastener Model-D4,20.4,6,0.2,6.75
4016,CA-2024-179135,2024-02-23,2024-02-25,First Class,CUST-00168,Elizabeth Johnson,Consumer,United States,Detroit,Michigan,61165,Central,OFF-PA-10000013,Office Supplies,Paper,Paper Model-M13,505.4,10,0.0,308.51
4017,CA-2024-798358,2024-10-18,2024-10-19,Same Day,CUST-00240,Jessica Garcia,Corporate,United States,New York,New York,16154,East,OFF-PA-10000003,Office Supplies,Paper,Paper Model-C3,75.95,7,0.0,28.37
4018,CA-2025-381821,2025-08-30,2025-09-02,First Class,CUST-00122,James Lee,Consumer,United States,Nashville,Tennessee,42586,South,FUR-BO-10000010,Furniture,Bookcases,Bookcase Model-J10,758.08,8,0.0,-10.48
4019,CA-2026-104454,2026-05-24,2026-05-30,Standard Class,CUST-00326,Margaret Lee,Home Office,United States,Milwaukee,Wisconsin,49074,Central,TEC-CO-10000011,Technology,Copiers,Copier Model-K11,3706.41,3,0.0,2127.85
4020,CA-2025-579984,2025-10-24,2025-10-31,Standard Class,CUST-00314,Karen Miller,Home Office,United States,Portland,Oregon,97190,West,OFF-ST-10000008,Office Supplies,Storage,Storage Model-H8,1070.91,9,0.0,463.46
4021,CA-2025-911731,2025-12-03,2025-12-05,First Class,CUST-00014,Eric Hoffmann,Home Office,United States,Chicago,Illinois,30689,Central,FUR-CH-10000013,Furniture,Chairs,Chair Model-M13,1502.69,7,0.0,385.94
4022,CA-2025-168917,2025-02-13,2025-02-14,Same Day,CUST-00011,Ken Lonsdale,Home Office,United States,Houston,Texas,92208,Central,OFF-LA-10000002,Office Supplies,Labels,Label Model-B2,123.27,7,0.0,75.79
4023,CA-2026-284700,2026-12-03,2026-12-05,First Class,CUST-00292,Mary Martin,Consumer,United States,Miami,Florida,93798,South,FUR-FU-10000008,Furniture,Furnishings,Furnishing Model-H8,49.34,1,0.0,19.67
4024,CA-2024-551994,2024-05-31,2024-06-04,Second Class,CUST-00080,Ashley Perez,Home Office,United States,Portland,Oregon,85406,West,OFF-ST-10000001,Office Supplies,Storage,Storage Model-A1,526.33,7,0.0,193.17
4025,CA-2025-115596,2025-11-20,2025-11-23,First Class,CUST-00015,Tracy Blumstein,Corporate,United States,Atlanta,Georgia,47283,South,OFF-FA-10000008,Office Supplies,Fasteners,Fastener Model-H8,53.76,5,0.2,28.6
